236074|11040|11040 Gulf Blvd.|33706|27.7713|-82.77151
236077|150|150 34th St W|S6V8E9|53.18231|-105.75814
236078|1001|1001 S.E. Walton|72712|36.3354|-94.19865
236089|451|451 Halligan Dr|69101|41.11164|-100.76054
236111|671|671 Northampton St|01040|42.25429|-72.61634
236136|3|3 Branson Landing Blvd|65616|36.64413|-93.21456
236144|1791|1791 Sycamore Ave|86409|35.22263|-114.03723
236146|44125|44125 Sierra Hwy|93534|34.68445|-118.13438
236148|115|115 East Tropicana Avenue|89109|36.09974|-115.1675
236161|459|459 Tonnele Ave|07307|40.74678|-74.06227
236162|230|230 Dolliver St|93449|35.13795|-120.63839
236172|1052|1052 Ocean Dr|33139|25.78107|-80.13044
236184|113|113 Washington Avenue|87501|35.68783|-105.93739
236194|9937|9937 Mayland Drive|23233|37.64124|-77.57214
236196|2131|2131 Casino Strip Blvd|38664|34.81683|-90.39718
236197|4000|4000 Calumet Avenue|46320|41.64144|-87.50894
236207|11|11 Waters Edge Cir|78626|30.6414|-97.68682
236210|7730|7730 FM 1960 Rd E|77346|29.99996|-95.15872
236226|1041|1041 E. Harriman Place|92408|34.06586|-117.26513
236233|404|404 Santa Rosa St|93405|35.28769|-120.66398
236242|189|189 Admiral Cochrane Drive|21401|38.97189|-76.54638
236248|103|103 E Piccadilly St|22601|39.18597|-78.16323
236257|11433|11433 Mission Vista Dr|91730|34.07949|-117.55481
236259|385|385 Macon Ave|30233|33.29088|-83.951
236260|1600|1600 E. Austin Street|78942|30.18009|-96.92103
236263|3939|3939 U.S. 97|97601|42.2564|-121.79954
236269|102|102 Rigby Drive|31088|32.59371|-83.63026
236283|2113|2113 Sapp Bros Drive|51648|40.68964|-95.78818
236284|610|610 Hwy 155 South|30253|33.41525|-84.15544
236289|17612|17612 Valley Mall Rd|21740|39.6225|-77.76968
236290|1860|1860 Dekalb Ave|60178|41.96957|-88.71841
236293|1614|1614 NE Big Bend Trail|76043|32.24813|-97.73654
236294|4564|4564 US Highway 17|31324|31.92464|-81.33595
236295|115|115 Destination Blvd|29621-2343|34.56939|-82.70782
236316|2975|2975 Arabian Nights Blvd|34747|28.33575|-81.53173
236342|1011|1011 La Salle Ave|93955|36.61728|-121.84317
236355|4888|4888 N. Broadway|44041|41.85713|-80.96313
236378|3035|3035 CH de la Chapelle|J8E1E1|46.21403|-74.58633
236401|6800|6800 W 108th Street|66211|38.93263|-94.66539
236414|715|715 Carolina Beach Ave., N|28428|34.0422|-77.88888
236433|341|341 E 4th St|92231|32.66879|-115.49433
236472|11|11 Thunderbird Circle|62056|39.1782|-89.67722
236473|7043|7043 Miller Ln|45414|39.84876|-84.19217
236474|2160|2160 Larkspur Ln|96002|40.57724|-122.35533
236477|169|169 Loop Rd|48390|42.52867|-83.44319
236481|619|619 Se 47th Terrace|33904|26.56384|-81.9604
236498|6967|6967 Lake Forest Rd|56425|46.38098|-94.25338
236499|200|200 S 68th Place|68510|40.81325|-96.62759
236503|1635|1635 N US Highway 1|32174|29.33857|-81.13315
236509|2010|2010 N Ponce De Leon Blvd|32084|29.91136|-81.32232
236510|2300|2300 Carlisle NE|87110|35.106|-106.60306
236530|23|23 King William St|P1H1G4|45.33031|-79.21026
236553|8500|8500 Wickham Rd|48174|42.24351|-83.34753
236582|622|622 Fleming St|33040|24.55729|-81.80071
236584|6638|6638 4th St N|33702|27.83325|-82.63875
236605|315|315 Pittman Rd|94534|38.21932|-122.12811
236621|200|200 Pratt & Whitney Dr|B2T0A2|44.86166|-63.5437
236626|175|175 Higgins Line|A1B4N4|47.5946|-52.72783
236627|2540|2540 E Lucky Lane|86004|35.19558|-111.61769
236632|8113|8113 Resort Village Drive|32821|28.35186|-81.48757
236635|9300|9300 Emerald Coast Pkwy W|32550|30.37843|-86.33026
236637|300|300 Carriage Way|81615|39.20938|-106.95124
236659|9797|9797 N Michigan Rd|46032|39.92833|-86.23074
236670|100|100 Grand Blvd|32550|30.37986|-86.32139
236682|142|142 Lake St|14527|42.65718|-77.05478
236696|10900|10900 Yamaha Way|90630|33.80477|-118.01524
236699|3249|3249 N Susquehanna Trl|17876|40.84907|-76.81949
236702|45250|45250 Monterey Place|20166|39.00802|-77.43685
236718|2728|2728 Zuni St|80211|39.75661|-105.01581
236722|800|800 Monroe Street|35801|34.72525|-86.58927
236724|601|601 Bunker Ave|83837|47.53939|-116.13241
236728|29405|29405 State Route 410 East|98321|47.15819|-122.03602
236737|1725|1725 W Morton Ave|62650|39.72308|-90.26158
236738|100|100 E Bay Dr|33770|27.91712|-82.78554
236748|525|525 S Riverside Ave|97501|42.32257|-122.8672
236757|2016|2016 16th Avenue East|31015|31.95917|-83.74788
236765|239|239 N Service Rd|72315|35.93005|-89.87478
236775|1659|1659 S Jackson Street|75766|31.94607|-95.25945
236790|1863|1863 W Main Street|18360|40.98264|-75.22083
236800|4305|4305 N Prince Street|88101|34.44194|-103.19623
236805|4211|4211 Village Square|VON1B4|50.11476|-122.95609
236806|19417|19417 Gulf Blvd.|33785|27.84942|-82.84386
236819|780|780 N Ventura Avenue|93022|34.39803|-119.29976
236899|85|85 River Park Drive|32343|30.48312|-84.41742
236901|390|390 E Washington Street|30601|33.95971|-83.37353
236921|3401|3401 Atlantic Ave|23451|36.86222|-75.97901
236928|211|211 Fountain Street|71901|34.51758|-93.05108
236932|714|714 N Tower Rd|78516|26.18777|-98.11045
236936|329|329 S Shore Dr|02664|41.64474|-70.20073
236937|38750|38750 Highway 82|81611|39.20625|-106.85862
236953|10620|10620 Emmitt Lowery Expy|77591|29.40469|-95.02887
236954|278|278 Mary Street|L0S1J0|43.25341|-79.08486
236955|9573|9573 Chemainus Road|V0R1K5|48.91444|-123.71208
236960|104|104 S. Alameda Lane|92672|33.42049|-117.61918
236966|707|707 South Atlantic Ave|32176|29.27412|-81.03096
236970|305|305 Malvern Avenue|71901|34.50851|-93.05224
236983|529|529 Chestnut Street|01721|42.23745|-71.45855
236993|11770|11770 Business Park Dr|20601|38.63874|-76.89892
237016|1005|1005 Horsham Road|19454|40.23783|-75.22861
237052|301|301 E 94th St|10128|40.78285|-73.94776
237078|700|700 E Campbell Ave|95008|37.28714|-121.93746
237099|4217|4217 50th Avenue|T4N3Z4|52.26194|-113.81404
237102|7790|7790 Ella Ln|30213|33.54385|-84.57573
237122|2445|2445 N Airport Plaza Ave|65803|37.2423|-93.34543
237130|11011|11011 W Charleston Blvd|89135|36.15742|-115.33352
237155|87|87 Wallace Hill Rd|03580|44.22958|-71.74578
237167|11|11 Mill St|14731|42.27617|-78.66898
237186|60|60 Newagen Colony|04576|43.78726|-69.6596
237195|905|905 E 23rd Pl|32405|30.19096|-85.64528
237196|7345|7345 Williamson Blvd.|20109|38.79653|-77.51438
237199|961|961 Campbell Lead Rd|37738|35.71224|-83.53551
237200|3710|3710 Weber Rd.|37738|35.76855|-83.34646
237201|225|225 Collier Drive|37862|35.83873|-83.56835
237243|1600|1600 E 16th St|85365|32.69934|-114.60466
237252|11|11 Tara Blvd|03062|42.70841|-71.45593
237266|300|300 E Cornelius Harnett Blvd|27546|35.41576|-78.79875
237271|1100|1100 N. Frontage Road|81657|39.64128|-106.39988
237287|64740|64740 Wuksachi Way Wuksachi Vi|93262|36.60438|-118.75922
237292|8097|8097 Moores Lane|37027|35.96203|-86.808
237349|881|881 S Stemmons Fwy|75067|33.03597|-97.00252
237390|1410|1410 48th Avenue North Ext.|29577-8700|33.73503|-78.86321
237404|12082|12082 Big Cottonwood Canyon|84121|40.62053|-111.59189
237432|500|500 Frank Sottile Blvd|12401|41.95997|-73.98306
237434|1609|1609 Baltimore Pike|19317|39.87312|-75.59037
237436|103|103 E Louise Ave|95330|37.81239|-121.29335
237455|4201|4201 Genesee St|14225|42.93074|-78.73167
237473|13838|13838 Wilfred Seymour Rd|39565|30.45619|-88.84282
237530|705|705 Applewood Cresent|L4K5W8|43.79633|-79.53619
237534|129|129 Paoakalani Ave|96815|21.27286|-157.82244
237539|20250|20250 Logan Avenue|V3A4L6|49.1093|-122.66166
237560|500|500 Lincoln Ave|94558|38.31031|-122.27988
237568|2509|2509 N. Lyndale Avenue|55021|44.31627|-93.29468
237598|800|800 31st Street|80620|40.38357|-104.69029
237613|2375|2375 W Lincoln Avenue|92801|33.83241|-117.96709
237636|1601|1601 S Atlantic Ave|32118|29.20795|-80.99878
237653|593|593 Rockingham Rd|05101|43.16742|-72.45721
237659|1121|1121 Bell Rd|37013|36.045|-86.66295
237665|361|361 17th St Nw|30363|33.79115|-84.39751
237685|655|655 Four O\'Clock Road|80424|39.47876|-106.05382
237686|7600|7600 Mystic Dunes Lane|34747|28.31642|-81.5914
237691|16900|16900 Halsted St|60426|41.58337|-87.63644
237701|1450|1450 Tyler Ave|24141|37.12672|-80.54019
237711|1616|1616 U.S. Hwy 36|66935|39.8128|-97.65005
237712|6401|6401 S. University Avenue|72209|34.69225|-92.34667
237765|6333|6333 Emerson Ave|26104|39.31194|-81.4878
237771|335|335 Jarvis Street|M5B2C2|43.66024|-79.37582
237777|14710|14710 Gulf Boulevard|33708|27.79896|-82.79868
237788|67585|67585 Hacienda Ave.|92240|33.95372|-116.48183
237790|24157|24157 San Vicente Rd|92065|33.00274|-116.8059
237803|1010|1010 S Beacon Blvd|49417|43.05155|-86.22018
237812|263|263 Ocilla Hwy|31750|31.69412|-83.24623
237814|3300|3300 Vandiver Dr|65202|38.97659|-92.2882
237824|125|125 N Riverside Dr|33062|26.23414|-80.09234
237836|134|134 N Mill St|93060|34.35418|-119.06137
237846|2508|2508 Highway 41 N|47711|38.00144|-87.53787
237848|2160|2160 Mount Werner Cir|80487|40.455|-106.80827
237871|10826|10826 Us Highway 19|34668|28.31501|-82.69902
237872|135-33|135-33 38th Avenue|11354|40.76064|-73.83121
237873|200|200 Bills Way|66749|37.93145|-95.40197
237887|8593|8593 Cudahy Circle|49757|45.86014|-84.6461
237917|4001|4001 Northstar Dr.|96161|39.27169|-120.12033
237933|462|462 Odlin Rd|04401|44.78421|-68.81501
238011|5-4280|5-4280 Kuhio Hwy, Suite C-1|96722|22.21484|-159.47086
238013|3020|3020 Montague Ave|29418|32.86785|-80.01363
238016|131|131 Duckworth Street|A1C1E9|47.5694|-52.70194
238031|97|97 Wallace Rd|37211|36.08446|-86.70197
238041|1495A|1495A Industrial Drive East|75482|33.14204|-95.56816
238042|1010|1010 N. Main St.|46120|39.52818|-86.80179
238051|1011|1011 Rio Grande Rd (Hwy 50)|81230|38.53785|-106.93474
238110|1907|1907 US Hwy 59 North|77905|28.76835|-96.97612
238176|901|901 Ft. Worth Ave|75208|32.77044|-96.83679
238185|1120|1120 Railway Avenue|T1W1P4|51.09163|-115.35658
238207|1801|1801 E Cedar St|82301|41.79167|-107.21738
238208|2366|2366 E Cedar St|82301|41.7925|-107.21086
238213|300|300 Sunchase Blvd.|23901|37.29456|-78.37424
238215|3008|3008 Samson Way|68123|41.13867|-95.95808
238243|270|270 Main Street|57732|44.3819|-103.7231
238251|4101|4101 W Barraque St|71602|34.23065|-92.04572
238253|1337|1337 S.E. 44th Street|73129|35.42086|-97.48688
238278|3600|3600 River Ranch Road|33867|27.7723|-81.20183
238288|541|541 E Gulf Dr|33957|26.44509|-82.02829
238292|19|19 Tarrytown Rd|10523|41.05457|-73.81876
238294|West|West 51st Street ,25|10019|40.75982|-73.97835
238296|144,|144, rue Saint-Pierre|G1K8N8|46.81642|-71.20349
238297|1030|1030 Mayor Magrath Dr S|T1K2P8|49.68288|-112.8053
238306|115|115 Oleary Road|31407|32.18897|-81.19214
238309|2725|2725 Buchanan Avenue SW|49548|42.91441|-85.67101
238341|69-200|69-200 Pohakulana Pl|96738|19.9153|-155.88127
238343|68-1025|68-1025 North Kaniku Drive|96743|19.94136|-155.8563
238352|101|101 Jericho Turnpike|11753|40.77966|-73.56054
238359|3287|3287 West Gulf Dr|33957|26.4277|-82.10083
238377|1000|1000 Sunrise Hwy|11570|40.65669|-73.62403
238382|505|505 Rene-Levesque East|H2L5B6|45.51374|-73.55746
238386|5200|5200 172nd Street N.E.|98223|48.15206|-122.16008
238388|31|31 Race St|08825|40.52706|-75.06022
238389|513|513 S Florida Ave|33602|27.942|-82.45491
238399|6|6 E Main St|17355|39.7604|-76.69933
238405|25|25 Valley Ave|10523|41.05494|-73.82187
238414|1600|1600 N Boykin Dr|79245|34.73901|-100.5479
238426|62-3596|62-3596 Lolii  Way|96743|20.0017|-155.80809
238442|6201|6201 Thomas Dr.|32408|30.14998|-85.76367
238443|7630|7630 N Lake Blvd|96148|39.23912|-120.04068
238453|2205|2205 N. Hazel Street|71801|33.68937|-93.59674
238497|106|106 Galena St|80443|39.5761|-106.10152
238511|3711|3711 S. Atlantic Avenue|32118|29.14525|-80.96585
238514|1568|1568 E Alexander Love Hwy|29745-7707|34.98709|-81.2019
238519|801|801 N Glebe Rd|22203|38.88034|-77.11424
238554|2700|2700 La Salle Ave|76706|31.52314|-97.13282
238560|591|591 Al Henderson Blvd|31419|32.0069|-81.27699
238565|1250|1250 N Anchor Way|97217|45.60452|-122.67891
238566|2822|2822 Paxville Hwy|29102-6446|33.70169|-80.23919
238567|10599|10599 Professional Circle|89511|39.42806|-119.75439
238573|11481|11481 Mission Vista Drive|91730|34.07957|-117.55304
238574|660|660 Wainee St|96761|20.87364|-156.67564
238575|119|119 W 17th St|79029|35.84619|-101.97544
238590|228|228 Bow Ave|T1L1A5|51.1781|-115.57578
238593|4015|4015 Alhambra Ave|94553|37.99388|-122.13139
238594|1655|1655 E Eisenhower Blvd|80537|40.4075|-105.05282
238596|140|140 L Street SE|20003|38.87754|-77.00416
238605|137|137 Ludwig Dr|62208|38.60111|-89.9937
238644|5320|5320 Casino Strip Resort Blvd|38664|34.81703|-90.34193
238646|11|11 Beach Ave|08204|38.93037|-74.92677
238647|685|685 River Rd|37738|35.711|-83.52226
238648|635|635 N Frontage Rd W|81657|39.64557|-106.38998
238663|7|7 Terwilliger Ln|12561-1619|41.74148|-74.06729
238669|805|805 Foothills Mall Dr|37801|35.75147|-83.99845
238703|501|501 5th St And Hwy 54 E|73942|36.67515|-101.48808
238725|134|134 River Road|98382|48.07562|-123.13494
238727|861|861 W Clover Rd|95376|37.76144|-121.4376
238741|18|18 North St|02601|41.65399|-70.28375
238743|504|504 N Diers Ave|68803|40.92212|-98.38459
238744|1101|1101 Technology Park Dr|23059|37.66864|-77.45885
238752|1205|1205 Labelle|H2L4C1|45.51437|-73.5579
238763|1780|1780 Tribute Road|95815|38.5969|-121.44729
238768|600|600 Douglas St|V8V2P8|48.41867|-123.36563
238777|9717|9717 West FM 1960 Bus. Road|77338|30.00165|-95.27502
238792|1907|1907 Lamar Avenue|75460|33.66122|-95.53626
238797|6824|6824 Highway 613|39563|30.4413|-88.5423
238798|1800|1800 Hwy 412 West|72761|36.17663|-94.5599
238799|627|627 Solomon Run Rd|15904|40.3049|-78.83168
238805|1004|1004 Martin Luther King Hwy|70601|30.25014|-93.18044
238818|121|121 Kananaskis Way|T1W2X2|51.08658|-115.34392
238819|1575|1575 Ocotillo Drive|92243|32.77698|-115.57098
238836|812|812 N Main St|30427|31.94636|-81.92557
238844|1087|1087 N. Parkway Drive|93728|36.75634|-119.82978
238845|33415|33415 Powers Dr|93239|35.98648|-119.96138
238853|275|275 Estero Blvd|33931|26.46091|-81.96477
238875|16490|16490 East 40th Circle|80011|39.77182|-104.79598
238877|165|165 Bill France Blvd|32114|29.19464|-81.06755
238886|613|613 N. Main Street|49721|45.64711|-84.4746
238911|2550|2550 Mountain Road|E1G1B4|46.13006|-64.87714
238921|86|86 Lily Pad Lane|28731|35.28293|-82.43333
238922|165|165 E. Courtland Street|77662|30.12995|-94.0139
238930|5080|5080 Sunrise Highway|11762|40.67792|-73.4461
238932|11750|11750 Dunia Road|92392|34.46444|-117.35245
238942|1140|1140 Morse Blvd|94070|37.50169|-122.25433
238958|1|1 Great Wolf Dr|18355|41.05969|-75.31696
238964|1470|1470 Wood Ave.|31522|31.14464|-81.37499
238970|220|220 Highway 165 South|65616|36.63673|-93.28117
238976|3220|3220 Village Way|V0E5N0|50.88498|-119.88081
238982|1524|1524 Wood Ave.|31522|31.14523|-81.37431
239008|350|350 Meijer Drive|41042|39.00889|-84.64025
239016|6141|6141 Fallsview Blvd|L2G3Y4|43.08573|-79.08306
239017|6645|6645 Fallsview Blvd|L2G7G1|43.0803|-79.08307
239034|5570|5570 Interstate Blvd|44515|41.12035|-80.77103
239039|17110|17110 Hwy 59 N|77396|29.96799|-95.28279
239044|10805|10805 Palm Dr|92240|33.9701|-116.50139
239046|55|55 Warne Crescent|K7K6Z5|44.26686|-76.50165
239047|559|559 Bishop Dr|E3C2M6|45.94122|-66.67323
239048|901|901 Sherbrooke East|H2L1L3|45.51989|-73.56621
239062|26010|26010 Sw Freeway Fairgr|77471|29.53643|-95.77195
239066|14255|14255 N 87th St|85260|33.61464|-111.89335
239079|17702|17702 Ih 35 N|78154|29.60114|-98.27472
239090|380|380 E Main St|17522|40.17465|-76.1727
239092|80|80 Sixth St.|32320|29.72545|-84.98669
239105|7010|7010 Will Clayton Parkway|77338|29.98273|-95.28241
239106|1990|1990 S Craycroft Rd|85711|32.19907|-110.87511
239108|219|219 Newbury St.|01923|42.5797|-70.96888
239140|#1|#1 - 6707 Highway 53|T4J1K3|52.67622|-113.60928
239146|44045|44045 Five Mile Road|48170|42.39589|-83.47815
239152|133|133 E Mountain Rd|05751|43.62895|-72.79631
239153|1043|1043 E Chocolate Ave|17033|40.29381|-76.62853
239154|12907|12907 Front Beach Rd|32407|30.19507|-85.83864
239180|4441|4441 Collins Avenue|33140|25.8177|-80.12314
239187|4021|4021 Frederick Ave|64506|39.777|-94.79521
239189|16|16 Cheshire Road|01201|42.4688|-73.2036
239191|515|515 N Whitehall St|59759|45.87628|-112.10147
239194|755|755 South Main Street|84511|37.61355|-109.47772
239207|4758|4758 Gerrardstown Road|25428|39.36135|-78.03964
239211|150|150 Old U.S. 31|49701|45.7711|-84.7283
239215|100|100 Westage Business Center Dr.|12524|41.52834|-73.8955
239222|3229|3229 Shelburne Rd|05482|44.40883|-73.21578
239223|11225|11225 Us Highway 93 S|59847|46.76368|-114.08085
239227|1000-5001|1000-5001 19th Street|T4R3R1|52.23342|-113.81877
239231|404|404 South 44th Street|62864|38.31069|-88.9489
239250|1460|1460 W Maloney Ave|87301|35.5286|-108.76396
239251|11575|11575 Commercial Dr|46038|39.95556|-86.01065
239256|351|351 Franklin St|08520|40.26994|-74.51387
239258|5639|5639 Oakley Blvd.|33544|28.23934|-82.35768
239262|250|250 Tiger Way|40324|38.22256|-84.53911
239279|21305|21305 Highway 22 North|38388|35.79211|-88.39141
239282|2604|2604 East Highway 66|73644|35.42171|-99.37429
239283|3315|3315 South Center Street|50158|42.00921|-92.91252
239289|50|50 Christy Dr|02301|42.0894|-71.05358
239296|200|200 John McGhee Blvd|37714|36.29521|-84.21375
239307|600|600 Campus Drive|19426|40.16006|-75.47186
239313|#24|#24 Sheol Street|81301|37.63065|-107.81679
239326|217|217 Potomac Blvd|62864|38.31605|-88.9561
239327|5300|5300 E Mockingbird Ln|75206|32.83651|-96.77697
239349|17401|17401 IH 35 N|78154-1265|29.59896|-98.27949
239350|603|603 N Mandalay Avenue|33767|27.98538|-82.82659
239366|4000|4000 Westcliff Drive|97031|45.71037|-121.55531
239382|1011|1011 E 41st St|67601|38.90008|-99.31682
239388|4245|4245 Hunt Rd|63640|37.81307|-90.44622
239397|616|616 W Ave L|92320|33.99946|-117.06041
239403|91|91 Searsport Ave|04915|44.43146|-68.9901
239414|1501|1501 Highway 46 N|78155|29.58293|-97.99295
239419|9520|9520 Seawall Blvd|77554|29.24778|-94.85897
239421|295|295 Excelsior Ave|12866|43.09466|-73.75485
239426|2301|2301 S Ocean Blvd|33432|26.32772|-80.07527
239434|1069|1069 J Clyde Morris Blvd|23602|37.10001|-76.45865
239444|5051|5051 Duke Ellington Way|89119|36.09816|-115.16663
239445|1725|1725 Richard Petty Blvd|32114|29.19301|-81.05942
239451|13100|13100 Yonge Street|L4E1A6|43.94714|-79.45537
239473|12562|12562 International Drive|32821|28.38637|-81.48151
239481|1775|1775 Freeway Court|97303|44.95127|-122.99166
239484|1806|1806 S Closner Blvd|78539|26.28443|-98.16539
239524|10955|10955 Turkey Dr|37934|35.90375|-84.14896
239525|400|400 S Main Street|95437|39.43815|-123.80602
239531|204|204 Boardwalk Pl|20878|39.117|-77.19823
239534|81|81 Newtown Rd|06810|41.41093|-73.41242
239535|3150|3150 Chino Ave|91709|34.01053|-117.73739
239536|3245|3245 US Highway 64 E|28774|35.12437|-83.0525
239542|10155|10155 North Freeway|77037|29.91042|-95.41287
239564|2613|2613 S Atlantic Ave|32118|29.18328|-80.98643
239570|6834|6834 North Lake Blvd|96148|39.24019|-120.05199
239615|11525|11525 Mission Vista Dr|91730|34.07827|-117.55373
239617|65|65 Glastonbury Blvd|06033|41.72374|-72.61743
239618|1060|1060 South Wells Street|53147|42.57814|-88.42085
239623|649|649 Northern Blvd|18411|41.4774|-75.68546
239630|481|481 Suedberg Rd|17963|40.53376|-76.4308
239632|1004|1004 East Highway 14-16|82716|44.2925|-105.48876
239634|4810|4810 Alpine Rd|77477|29.63166|-95.58597
239646|150|150 Curé Deslauriers|J8E1C9|46.21062|-74.5882
239655|7001|7001 Buffalo Ave|14304|43.07432|-78.98372
239657|105|105 E Center Street|84764|37.67398|-112.15641
239659|3422|3422 Decker Lake Dr|84119|40.69784|-111.94726
239691|2085|2085 S Harbor Blvd|92802|33.7968|-117.91511
239698|145|145 East Harmon Avenue|89109|36.10795|-115.16587
239722|102|102 Kenmount Rd|A1B3R2|47.555|-52.76784
239771|104|104 Texas Ave|77840|30.62921|-96.33686
239791|503|503 Plantation St|01605|42.28372|-71.76264
239814|21|21 Signal Knob Dr|22657|38.99953|-78.34632
239820|4142|4142 Albany Post Rd|12538|41.77417|-73.93068
239821|376|376 E Jackson Blvd|37659|36.30025|-82.46487
239836|2000|2000 Squaw Loop Rd|96146|39.1969|-120.23268
239837|5242-5255|5242-5255 Buttermilk Falls Road|18301|41.00847|-75.1275
239852|5650|5650 Oakland Avenue|63110|38.63035|-90.28156
239869|550|550 Front St|93424|35.17933|-120.73545
239880|4321|4321 Lakeland Park Dr|33809|28.09738|-81.95343
239895|790|790 NW Garden Valley Blvd|97471|43.23087|-123.36222
239912|375|375 Whitney Ave|01040|42.16747|-72.64579
239923|1506|1506 N. Oak Street|72110|35.17122|-92.74447
239924|6485|6485 Metal Dr|34945|27.41202|-80.39095
239925|688|688 S Main St|30401|32.57763|-82.31686
239929|1517|1517 N Plaza Dr|76048|32.4384|-97.76264
239931|6257|6257 Knudsen Dr|93308|35.41577|-119.05975
239986|4970|4970 Avenida Encinas|92008|33.13561|-117.33138
239993|2899|2899 N Federal Hwy|33431|26.37719|-80.07652
239994|1600|1600 Central Ave|12205|42.71784|-73.83317
239998|8145|8145 Washington Blvd|20794|39.16358|-76.79231
240000|603|603 West Oglethorpe Avenue|31401|32.07802|-81.09832
240001|2716|2716 Creekside Dr|44087|41.30768|-81.43825
240017|3708|3708 rue St-Denis|H2X3L7|45.51858|-73.57113
240028|1103|1103 15th St|30901|33.47143|-81.99149
240065|13055|13055 Lundy\'s Lane|L2E6S4|43.08044|-79.18064
240083|18|18 Western Ave|04043|43.35971|-70.48128
240093|2121|2121 P St Nw|20037|38.90962|-77.04731
240097|59|59 West Marine Dr|97103|46.19066|-123.84369
240118|808|808 South State Hwy 46|78130|29.69631|-98.0884
240138|6860|6860 Crain Hwy|20646|38.52427|-76.98197
240141|300|300 E 4th St|78701|30.26559|-97.7409
240148|3955|3955 North Expressway 77/83|78520|25.96005|-97.50922
240200|200|200 E Willow Street|90806|33.80396|-118.19084
240204|1750|1750 E Reno Ave|73117|35.4641|-97.48033
240205|8058|8058 Ocean Gateway|21601|38.77032|-76.06033
240219|3128|3128 E Hammons Blvd|64804|37.04923|-94.47853
240238|110|110 Meeting Place Dr|30214|33.44798|-84.46328
240249|4531|4531 George Washington Memorial Hwy|23692|37.14798|-76.45925
240254|650|650 Baltimore Pike|19064|39.91925|-75.32779
240255|3480|3480 Garden Street|32796|28.61723|-80.84952
240258|55|55 Route 46 East|07058|40.85921|-74.33027
240275|8060|8060 Challis Rd|48116|42.54389|-83.79584
240299|4600|4600 J C Nichols Pkwy|64112|39.04351|-94.58834
240303|740|740 Town Center Dr|23606|37.08681|-76.47419
240304|575|575 Hyatt Lost Pines Road|78612|30.16386|-97.44582
240320|5353|5353 N. Virginia DareTrail|27949|36.10039|-75.71335
240327|302|302 W 47th St|10036|40.76058|-73.98789
240329|3805|3805 North Frontage Road|46360|41.66409|-86.89263
240338|5305|5305 Murray St|L2G2J3|43.08389|-79.07873
240358|8122|8122 Arrezzo Way|32821|28.38694|-81.48847
240364|525|525 S Jefferson Ave|63103|38.62635|-90.21946
240381|1410|1410 Trafalgar Road|L6H6W4|43.47053|-79.69562
240387|725|725 Paradise Ln|53038|43.08829|-88.77924
240405|120|120 West University Drive|46545|41.72032|-86.1783
240410|3000|3000 N Expressway|78526|25.9603|-97.5085
240437|585|585 Parkway Drive NE|30308|33.7704|-84.37286
240439|1255|1255 W Temple Street|90026|34.0662|-118.25413
240456|3343|3343 East Central|67208|37.69364|-97.29739
240481|51823|51823 HWY 6|81601|39.56073|-107.34874
240483|120|120 Lake Avenue|80447|40.25278|-105.83398
240487|100|100 Albion Way|42718|37.35323|-85.32998
240488|239|239 Dollywood Ln|37863|35.78304|-83.54787
240504|7300,|7300, boul. Wilfrid-Hamel O.|G2G1C1|46.78131|-71.36658
240506|3135,|3135, chemin Saint-Louis|G1W1R9|46.75651|-71.29292
240518|4338|4338 Main Street|V8E1B4|50.11834|-122.95582
240519|4321|4321 Village Gate Blvd|V8E1H3|50.11588|-122.95546
240526|1331|1331 Trumbull St|48216|42.32713|-83.06474
240571|3900|3900 N Gateway Dr|54913|44.30017|-88.37131
240572|1510|1510 Us Highway 59 South Loop|77351|30.69225|-94.95204
240613|101|101 E Ashland St|61550|40.6253|-89.4637
240616|2735|2735 Route 22 W|07083|40.68882|-74.30972
240620|7050|7050 North Ocean Boulevard|29572-3642|33.73948|-78.81962
240623|103800|103800 Overseas Hwy|33037|25.14106|-80.39961
240624|1330|1330 Collins Avenue|33139|25.78459|-80.1309
240650|907|907 University Dr E|77840|30.63551|-96.32421
240706|383|383 South Center St|06069|41.90478|-72.63648
240711|12312|12312 Hwy 165|70648|30.53547|-92.81726
240713|100|100 Orchard St|10002|40.7186|-73.99001
240734|1501|1501 East Aultman Street|89301|39.25867|-114.85922
240736|3150|3150 Green Mountain Dr|65616|36.63198|-93.27855
240757|185|185 Chetola Lake Drive|28605|36.1366|-81.67202
240761|4355|4355 King Street E|N2P2E9|43.40738|-80.39663
240762|4|4 W Oak Hill Rd|14701|42.11845|-79.24276
240767|618|618 West Main St|37902|35.96023|-83.92016
240769|10450|10450 S Eastern Ave|89052|36.00156|-115.10747
240815|128|128 Willow Rd|51555|41.55457|-95.91121
240837|2455|2455 Savannah Hwy|29414-5323|32.79291|-80.0499
240839|300|300 S Third St|62301|39.9294|-91.4117
240842|9939|9939 Universal Blvd|32819|28.42576|-81.44261
240848|321|321 Bendix Drive|28146|35.65553|-80.46113
240884|1255|1255 Range Street|56001|44.18724|-94.01365
240891|1431|1431 W Dixon Blvd|28152|35.28979|-81.56389
240910|474|474 Pittsfield Rd|01240|42.3897|-73.27341
240911|149|149 Main St - RT 28|02673|41.65722|-70.26058
240917|2300|2300 Valley West Ct|52732|41.81565|-90.24216
240940|305|305 Swisher Rd|75065|33.13004|-97.03606
240950|100|100 High St|03801|43.07784|-70.75951
